500 3 1
0.4297477746349374 0.24831786132469383 0.10147716585563671 1
0.22934903803034556 0.317059660301288 0.23379921093210462 1
0.6805507234249906 0.4991575476977782 0.7169889347526817 0
0.4585315903871626 0.19063933272316086 0.06392007055859383 1
0.22580679014259805 0.1900457148790231 0.08618503582687442 1
0.2840021417654792 0.005992614970217502 0.09250384209096296 1
0.004200286182305302 0.8200845541130395 0.1677487250998536 0
0.34220463635571396 0.7858465211077492 0.2504498722531683 0
0.23786468673789085 0.3142989727797909 0.07657450127933063 1
0.47134448842410775 0.6135563799122804 0.02561973790291705 0
0.19429682098533388 0.2689012723815991 0.19235562766077696 1
0.3009522180705986 0.026602028557770385 0.13636827106268834 1
0.341409532908729 0.11600881522376935 0.07739465743393426 1
0.14474293034360364 0.22727774698524855 0.2123164385110706 1
0.4606910272783259 0.2494361788311908 0.058730356406412665 1
0.29949475861939656 0.17719325102160796 0.06714096750649268 1
